Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Bamako,PM2.5 - Principal,2019-07-05 02:00 AM,2019,07,05,02,-999.0,-999,N/A,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 03:00 AM,2019,07,05,03,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 04:00 AM,2019,07,05,04,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 05:00 AM,2019,07,05,05,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 06:00 AM,2019,07,05,06,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 07:00 AM,2019,07,05,07,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 08:00 AM,2019,07,05,08,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 09:00 AM,2019,07,05,09,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 10:00 AM,2019,07,05,10,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 11:00 AM,2019,07,05,11,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 12:00 PM,2019,07,05,12,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 01:00 PM,2019,07,05,13,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-07-05 05:00 PM,2019,07,05,17,-999.0,-999,N/A,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 06:00 PM,2019,07,05,18,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 07:00 PM,2019,07,05,19,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 08:00 PM,2019,07,05,20,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 09:00 PM,2019,07,05,21,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 10:00 PM,2019,07,05,22,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-05 11:00 PM,2019,07,05,23,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 12:00 AM,2019,07,06,00,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 01:00 AM,2019,07,06,01,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-07-06 02:00 AM,2019,07,06,02,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 03:00 AM,2019,07,06,03,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 04:00 AM,2019,07,06,04,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 05:00 AM,2019,07,06,05,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 06:00 AM,2019,07,06,06,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 07:00 AM,2019,07,06,07,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 08:00 AM,2019,07,06,08,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 09:00 AM,2019,07,06,09,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 10:00 AM,2019,07,06,10,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 11:00 AM,2019,07,06,11,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 12:00 PM,2019,07,06,12,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 01:00 PM,2019,07,06,13,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 02:00 PM,2019,07,06,14,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 03:00 PM,2019,07,06,15,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 04:00 PM,2019,07,06,16,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 05:00 PM,2019,07,06,17,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 06:00 PM,2019,07,06,18,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 07:00 PM,2019,07,06,19,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 08:00 PM,2019,07,06,20,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 09:00 PM,2019,07,06,21,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 10:00 PM,2019,07,06,22,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-06 11:00 PM,2019,07,06,23,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 12:00 AM,2019,07,07,00,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 01:00 AM,2019,07,07,01,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 02:00 AM,2019,07,07,02,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 03:00 AM,2019,07,07,03,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 04:00 AM,2019,07,07,04,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 05:00 AM,2019,07,07,05,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 06:00 AM,2019,07,07,06,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 07:00 AM,2019,07,07,07,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 08:00 AM,2019,07,07,08,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 09:00 AM,2019,07,07,09,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 10:00 AM,2019,07,07,10,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 11:00 AM,2019,07,07,11,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 12:00 PM,2019,07,07,12,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 01:00 PM,2019,07,07,13,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 02:00 PM,2019,07,07,14,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 03:00 PM,2019,07,07,15,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 04:00 PM,2019,07,07,16,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 05:00 PM,2019,07,07,17,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 06:00 PM,2019,07,07,18,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 07:00 PM,2019,07,07,19,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 08:00 PM,2019,07,07,20,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 09:00 PM,2019,07,07,21,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 10:00 PM,2019,07,07,22,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-07 11:00 PM,2019,07,07,23,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 12:00 AM,2019,07,08,00,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 01:00 AM,2019,07,08,01,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 02:00 AM,2019,07,08,02,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 03:00 AM,2019,07,08,03,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 04:00 AM,2019,07,08,04,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 05:00 AM,2019,07,08,05,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 06:00 AM,2019,07,08,06,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 07:00 AM,2019,07,08,07,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 08:00 AM,2019,07,08,08,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-07-08 09:00 AM,2019,07,08,09,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 10:00 AM,2019,07,08,10,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 11:00 AM,2019,07,08,11,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 12:00 PM,2019,07,08,12,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 01:00 PM,2019,07,08,13,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 02:00 PM,2019,07,08,14,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 03:00 PM,2019,07,08,15,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 04:00 PM,2019,07,08,16,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 05:00 PM,2019,07,08,17,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 06:00 PM,2019,07,08,18,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 07:00 PM,2019,07,08,19,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 08:00 PM,2019,07,08,20,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 09:00 PM,2019,07,08,21,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 10:00 PM,2019,07,08,22,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-08 11:00 PM,2019,07,08,23,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 12:00 AM,2019,07,09,00,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 01:00 AM,2019,07,09,01,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 02:00 AM,2019,07,09,02,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 03:00 AM,2019,07,09,03,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 04:00 AM,2019,07,09,04,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 05:00 AM,2019,07,09,05,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 06:00 AM,2019,07,09,06,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 07:00 AM,2019,07,09,07,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 08:00 AM,2019,07,09,08,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 09:00 AM,2019,07,09,09,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 10:00 AM,2019,07,09,10,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 11:00 AM,2019,07,09,11,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 12:00 PM,2019,07,09,12,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 01:00 PM,2019,07,09,13,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 02:00 PM,2019,07,09,14,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 03:00 PM,2019,07,09,15,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 04:00 PM,2019,07,09,16,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-09 05:00 PM,2019,07,09,17,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-07-09 06:00 PM,2019,07,09,18,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-07-09 07:00 PM,2019,07,09,19,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-07-09 08:00 PM,2019,07,09,20,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-07-17 07:00 PM,2019,07,17,19,-999.0,-999,N/A,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-17 09:00 PM,2019,07,17,21,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-17 10:00 PM,2019,07,17,22,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-17 11:00 PM,2019,07,17,23,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 12:00 AM,2019,07,18,00,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 01:00 AM,2019,07,18,01,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 02:00 AM,2019,07,18,02,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 03:00 AM,2019,07,18,03,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 04:00 AM,2019,07,18,04,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 05:00 AM,2019,07,18,05,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 06:00 AM,2019,07,18,06,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 07:00 AM,2019,07,18,07,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 08:00 AM,2019,07,18,08,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 09:00 AM,2019,07,18,09,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 10:00 AM,2019,07,18,10,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 11:00 AM,2019,07,18,11,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 12:00 PM,2019,07,18,12,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 01:00 PM,2019,07,18,13,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 02:00 PM,2019,07,18,14,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 03:00 PM,2019,07,18,15,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 04:00 PM,2019,07,18,16,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 05:00 PM,2019,07,18,17,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 06:00 PM,2019,07,18,18,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 07:00 PM,2019,07,18,19,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-07-18 09:00 PM,2019,07,18,21,-999.0,-999,N/A,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 10:00 PM,2019,07,18,22,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-18 11:00 PM,2019,07,18,23,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 12:00 AM,2019,07,19,00,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 01:00 AM,2019,07,19,01,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 02:00 AM,2019,07,19,02,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 03:00 AM,2019,07,19,03,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 04:00 AM,2019,07,19,04,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 05:00 AM,2019,07,19,05,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 06:00 AM,2019,07,19,06,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 07:00 AM,2019,07,19,07,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 08:00 AM,2019,07,19,08,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 09:00 AM,2019,07,19,09,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 10:00 AM,2019,07,19,10,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 11:00 AM,2019,07,19,11,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 12:00 PM,2019,07,19,12,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 01:00 PM,2019,07,19,13,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 02:00 PM,2019,07,19,14,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-07-19 03:00 PM,2019,07,19,15,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-07-19 04:00 PM,2019,07,19,16,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-07-19 05:00 PM,2019,07,19,17,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-07-19 06:00 PM,2019,07,19,18,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-10-01 09:00 PM,2019,10,01,21,-999.0,-999,N/A,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-01 10:00 PM,2019,10,01,22,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-01 11:00 PM,2019,10,01,23,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 12:00 AM,2019,10,02,00,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 01:00 AM,2019,10,02,01,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 02:00 AM,2019,10,02,02,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 03:00 AM,2019,10,02,03,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 04:00 AM,2019,10,02,04,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 05:00 AM,2019,10,02,05,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 06:00 AM,2019,10,02,06,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 07:00 AM,2019,10,02,07,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 08:00 AM,2019,10,02,08,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 09:00 AM,2019,10,02,09,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 10:00 AM,2019,10,02,10,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 11:00 AM,2019,10,02,11,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 12:00 PM,2019,10,02,12,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 01:00 PM,2019,10,02,13,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 02:00 PM,2019,10,02,14,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 03:00 PM,2019,10,02,15,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 04:00 PM,2019,10,02,16,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 05:00 PM,2019,10,02,17,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 06:00 PM,2019,10,02,18,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 07:00 PM,2019,10,02,19,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 08:00 PM,2019,10,02,20,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 09:00 PM,2019,10,02,21,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 10:00 PM,2019,10,02,22,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-02 11:00 PM,2019,10,02,23,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 12:00 AM,2019,10,03,00,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 01:00 AM,2019,10,03,01,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 02:00 AM,2019,10,03,02,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 03:00 AM,2019,10,03,03,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 04:00 AM,2019,10,03,04,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 05:00 AM,2019,10,03,05,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 06:00 AM,2019,10,03,06,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 07:00 AM,2019,10,03,07,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 08:00 AM,2019,10,03,08,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 09:00 AM,2019,10,03,09,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 10:00 AM,2019,10,03,10,0.0,0,Good,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2019-10-03 11:00 AM,2019,10,03,11,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 12:00 PM,2019,10,03,12,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 01:00 PM,2019,10,03,13,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 02:00 PM,2019,10,03,14,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 03:00 PM,2019,10,03,15,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 04:00 PM,2019,10,03,16,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 05:00 PM,2019,10,03,17,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2019-10-03 06:00 PM,2019,10,03,18,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
